,score
0,0.937746492244252
1,0.938773052965311
2,0.939540390126612
3,0.940424388480822
4,0.941426553303342
5,0.941998620187136
6,0.942076830546713
7,0.941363062711087
8,0.941322530393626
9,0.941287983456503
10,0.941428641448399
11,0.941812576607773
12,0.94231816883772
13,0.941836019247973
14,0.941258376948439
15,0.942122450681257
16,0.943705988002149
17,0.945550882405412
18,0.946172513201532
19,0.946010590035421
20,0.945050648760781
21,0.944188735509002
22,0.942721497134301
23,0.940598349813746
24,0.939669098351041
25,0.937617691149566
26,0.935721908402889
27,0.93337959243108
28,0.930950325882436
29,0.930173348854097
30,0.929504742280652
31,0.928881672217683
32,0.929577606856062
33,0.92950670692995
34,0.929066932795987
35,0.929488426417648
36,0.929650631207791
37,0.930377252052448
38,0.931996432985165
39,0.933743568049724
40,0.935576495987482
41,0.936920239284516
42,0.937722498836737
43,0.939349013424717
44,0.941223010802711
45,0.941871716160677
46,0.942582019755681
47,0.943007173125032
48,0.942998242655743
49,0.942978613394597
50,0.943003709029576
51,0.943445652713899
52,0.942911890305494
53,0.943468750314175
54,0.94292708152819
55,0.942716500822083
56,0.942511104835157
57,0.943164979445077
58,0.943866668889087
59,0.943675066614321
60,0.942522164831309
61,0.941823370893516
62,0.942062813316981
63,0.942007386421304
64,0.942539626329581
65,0.942820986261197
66,0.943326750809904
67,0.943144576391767
68,0.942927038354816
69,0.941773414544425
70,0.941842527621192
71,0.942275252531442
72,0.942793466619118
73,0.943002908528839
74,0.942950711476078
75,0.943598278773375
76,0.944095470342784
77,0.94521509929389
78,0.946478080296168
79,0.948071586084434
80,0.950025180546206
81,0.952089365258692
82,0.953631761458662
83,0.955617030802971
84,0.95719018321667
85,0.958352260316883
86,0.959824043587332
87,0.961727422550581
88,0.964103703636312
89,0.966943671589385
90,0.969421511143601
91,0.970990158956088
92,0.972676641918622
93,0.97381516400259
94,0.975230401478615
95,0.976662129986314
96,0.977924092293433
97,0.978413574000059
98,0.978439076611985
99,0.97800677263558
100,0.977743510972568
101,0.977210109106728
102,0.976756247667934
103,0.976197628790816
104,0.976244840165397
105,0.976399268397055
106,0.976538216600046
107,0.976464078446815
108,0.976688009658441
109,0.977015646850329
110,0.976882279676794
111,0.977302352095294
112,0.977447727448745
113,0.977624850622537
114,0.977468617642701
115,0.977246527780433
116,0.977274830821083
117,0.977339065683865
118,0.977394723945199
119,0.977921487748094
120,0.978616271192574
121,0.978793008121386
122,0.978844718529012
123,0.979035114442367
124,0.979227011263331
125,0.979307417896872
126,0.979284900447334
127,0.978885777411343
128,0.97850421250912
129,0.97770506712835
130,0.977476509434701
131,0.97736460441864
132,0.977424406788222
133,0.97764299134177
134,0.977626004889334
135,0.978535502192336
136,0.978686208822093
137,0.978999064705172
138,0.978892280307051
139,0.97874818355528
140,0.978632862541261
141,0.978699020105876
142,0.978828162616975
143,0.97904431226479
144,0.979716012652026
145,0.979471911764054
146,0.979586345852759
147,0.980450338517913
148,0.98126456971961
149,0.98219713430936
150,0.9828449729528
151,0.982948075413792
152,0.982541944299454
153,0.982292281128311
154,0.981381262072004
155,0.98066527948291
156,0.980061675019405
157,0.979406395253256
158,0.978763460663348
159,0.978117958322925
160,0.977335088779498
161,0.976859562776281
162,0.976866540422039
163,0.97599004138746
164,0.976078191172109
165,0.975774878172909
166,0.975616242375538
167,0.975213809604563
168,0.974993002542445
169,0.974579029473492
170,0.974425477742144
171,0.974630359020847
172,0.974768414058945
173,0.974894488903705
174,0.974406441322938
175,0.9741719274789
176,0.974057894908854
177,0.973813103140673
178,0.973949808224807
179,0.97376092317268
180,0.973438223984654
181,0.972673932652623
182,0.972023033870297
183,0.972762533162645
184,0.973657283957897
185,0.974400795470636
186,0.974622558740493
187,0.975161575628792
188,0.975693485464134
189,0.97662613887904
