,score
0,0.949282270273272
1,0.946941384872383
2,0.947558094221988
3,0.948705115908843
4,0.952167549983986
5,0.955339313913892
6,0.959161546592823
7,0.964095150077243
8,0.970087496940475
9,0.974080050500352
10,0.976376618691882
11,0.977741760786075
12,0.97697629807006
13,0.976249095055688
14,0.97467710738699
15,0.976306928683347
16,0.977933504339777
17,0.98015075541533
18,0.983463476386178
19,0.987546401526617
20,0.991791704342272
21,0.995030342649322
22,0.997794535962012
23,0.998731960784528
24,0.998882302157843
25,0.995355850460743
26,0.991246857564706
27,0.985664924211658
28,0.980217038444483
29,0.975454738281647
30,0.971173144094547
31,0.968108233350068
32,0.965927251345857
33,0.965052147616883
34,0.964536390222552
35,0.965054870809235
36,0.965867348814264
37,0.968224885863821
38,0.9699406940723
39,0.972445614320491
40,0.974609702541664
41,0.976042814497938
42,0.977303925683029
43,0.97819049998049
44,0.979257919742697
45,0.980241041300194
46,0.981635987554737
47,0.982981512663514
48,0.983737492127699
49,0.983016864827623
50,0.982196096030999
51,0.981795313005549
52,0.981293912075509
53,0.980933943628349
54,0.980628590655479
55,0.980445055976742
56,0.979577458564141
57,0.978520640955896
58,0.978424262344863
59,0.978559059862762
60,0.978985696038241
61,0.979409435249832
62,0.979779452434072
63,0.980560998135841
64,0.981526276089265
65,0.982394993880446
66,0.983767856662682
67,0.985015886774015
68,0.985610817315496
69,0.985963396962896
70,0.986209126255883
71,0.986557974073258
72,0.98670426478307
73,0.98675783431704
74,0.986669553513279
75,0.986941618906488
76,0.98733268691025
77,0.98758059315982
78,0.987929789011742
79,0.988212010408447
80,0.98849821476333
81,0.988321398142092
82,0.988140469130292
83,0.987747885843204
84,0.987486442306438
85,0.986557222221572
86,0.985069342269366
87,0.984128667575111
88,0.98355201958692
89,0.982929491020873
90,0.982240000672969
91,0.981798549327583
92,0.981805719567174
93,0.981797499775106
94,0.981663721691864
95,0.98216131119127
96,0.982795461319824
97,0.983195485315856
98,0.983163031733462
99,0.983590479843174
100,0.984235475412942
101,0.984832971853211
102,0.984670201495278
103,0.984652371648147
104,0.984574442902945
105,0.983825827318432
106,0.983417417853057
107,0.982840729498542
108,0.982782806268613
109,0.982663392203543
110,0.982741200183507
111,0.983206679156591
112,0.984183556582524
113,0.98535292343508
114,0.986700564966087
115,0.98799840206782
116,0.989480744546139
117,0.991041244725995
118,0.992117222675814
119,0.992957178210176
120,0.993501673550254
121,0.993215996762451
122,0.992671402713146
123,0.992175105777857
124,0.991688246495628
125,0.99159077069934
126,0.991211957531973
127,0.99038607709208
128,0.989774780079763
129,0.989285689835623
130,0.988413503841459
131,0.988051614147834
132,0.987717242114475
133,0.987140169002487
134,0.986640174735592
135,0.986092762942521
136,0.985487953126408
137,0.985491460473935
138,0.985281141492909
139,0.984654817507444
140,0.984321960496509
141,0.983511459908225
142,0.982869944684823
143,0.982416293977971
144,0.981723242729709
145,0.980830755308941
146,0.979905500411492
147,0.979463194966569
148,0.978981703169975
149,0.978759451872118
150,0.978823147140124
151,0.979016281134974
152,0.979155622367772
153,0.979178136222382
154,0.979296988785437
155,0.979295568954187
156,0.979294926184393
157,0.978569676172978
158,0.978367501915968
159,0.978269368002757
160,0.977857970442877
161,0.977476601344594
162,0.976962690054807
163,0.976360483736433
164,0.975493784400936
165,0.974948794540524
166,0.974918732837025
167,0.974944499288322
168,0.974542314997277
169,0.97358983188012
170,0.973103326326018
171,0.973211845139501
172,0.973440295601474
173,0.973567747666898
174,0.973932135056087
175,0.973761879638255
176,0.973054299775701
177,0.972274147155077
178,0.971542427314326
179,0.971943521399327
180,0.971981507176625
181,0.971009797152164
182,0.970550878866083
183,0.970520467229285
184,0.970802539464676
185,0.971341036777005
186,0.971655383266529
187,0.972508178009485
188,0.973378190780847
189,0.973955172137961
190,0.974313604565207
191,0.975515880508836
192,0.975926709609864
193,0.976139335626047
194,0.975945603313049
195,0.97625037700036
196,0.976899510695503
197,0.977295345470797
198,0.977881777909322
199,0.97853980202586
200,0.97929156575663
201,0.979775662383435
202,0.98066345920764
203,0.981458768778125
204,0.98235374464622
205,0.982893087395683
206,0.983527851186907
207,0.984308576001745
208,0.984974143690669
209,0.985316799992745
210,0.985965703775908
211,0.986221497089719
212,0.986391069428654
213,0.986324004748418
214,0.985982516404513
215,0.985966974928773
216,0.98549982200976
217,0.984640628201838
218,0.983622641571188
219,0.982947265569104
220,0.982007640351951
221,0.981148829542784
222,0.980408086429022
223,0.980444380329523
224,0.981057138068674
225,0.980915906890392
226,0.980848642422078
227,0.980849082997513
228,0.981040137853874
229,0.98089455613469
230,0.981209769072417
231,0.98197202432602
232,0.982555132322146
233,0.982480244406784
234,0.98218210466282
235,0.98226654233481
236,0.982716678515892
237,0.982850112304678
238,0.983308684524416
239,0.9832430712938
240,0.982793426252381
241,0.982170166790743
242,0.981647649755365
243,0.981071700080753
244,0.98070098943183
245,0.980074866896195
246,0.97938745045097
247,0.978976116389285
248,0.978615842714286
249,0.978424414728923
250,0.978245322178846
251,0.978210734514625
252,0.978279675802041
253,0.978432391845916
254,0.978334399149952
255,0.978856812953508
256,0.979512715503279
257,0.980100704490363
258,0.980238411703192
259,0.980444321528347
260,0.980712173404557
261,0.980802134415055
262,0.980733322403653
263,0.980585029315167
264,0.980289097877235
265,0.979626219810574
266,0.978820772891963
267,0.978560646487677
268,0.978194908247243
269,0.978098711016452
270,0.977764641323597
271,0.977307989654815
272,0.976722858807002
273,0.976172835866491
274,0.975353489016732
275,0.974421179559034
276,0.973312612083704
277,0.972047742971962
278,0.970710366846235
279,0.969888191696759
280,0.96941280946256
281,0.968961546021565
282,0.969126201509583
283,0.969219443310484
284,0.969616800854616
285,0.970633377676021
286,0.972219207755226
287,0.973841394285464
288,0.975751648903469
289,0.976992693868543
290,0.97796061735976
291,0.97906279686079
292,0.979819177807376
293,0.980367915614544
294,0.98109388198358
295,0.981333931665634
296,0.980969773314176
297,0.979971586256956
298,0.978655689823555
299,0.977770784713783
300,0.977138374912711
301,0.976205946637431
302,0.97513859971608
303,0.974631109734164
304,0.973734732418805
305,0.973186061087147
306,0.972748578718125
307,0.97216763041689
308,0.971530829308063
309,0.970190443088772
310,0.968517595481887
311,0.967579773526816
312,0.965776776140213
313,0.963988432961225
314,0.962872410768758
315,0.961271397550401
316,0.959470749268138
317,0.958046699451204
318,0.957280960559188
319,0.956554679961455
320,0.956488129584545
321,0.955972291783736
322,0.956237943983382
323,0.955871482528541
324,0.955679277668978
325,0.956197839836858
326,0.956419973387912
327,0.956561136247127
328,0.956889811600121
329,0.957799894349873
330,0.958178009883283
331,0.958268979233961
332,0.958355132034911
333,0.958749422755971
334,0.958619468102115
335,0.958542658468824
336,0.959025855378374
337,0.959229045868215
338,0.958956279726715
339,0.958593840208538
340,0.958357366744092
341,0.958573937220327
342,0.959087226737658
343,0.959824353694154
344,0.960849401435298
345,0.96178244948095
346,0.962338038851241
347,0.962794454127888
348,0.963536061233999
349,0.964668324690245
350,0.966316296385546
351,0.9676763178004
352,0.968223111662882
353,0.968949112423416
354,0.968966041040103
355,0.968243828103809
356,0.967898979670693
357,0.968628077205311
358,0.968982321121604
359,0.968742100438474
360,0.96824904292438
361,0.967921426772162
362,0.968121178526106
363,0.967886413169776
364,0.96846170733413
365,0.969321436670342
366,0.970074866259046
367,0.969921440496568
368,0.96950259096066
369,0.969527922513833
370,0.969039398346223
371,0.968237138936344
372,0.967637401384576
373,0.966508961087776
374,0.965045472327437
375,0.963479103937477
376,0.962030320503916
377,0.96084250837585
378,0.959444436307166
379,0.958166828671338
380,0.95742751916077
381,0.956871672932337
382,0.955923231295412
383,0.955461694175037
384,0.955755067537588
385,0.956500255379535
386,0.957133588635768
387,0.958397970423866
388,0.960332074983454
389,0.961644208021813
390,0.963026967732315
391,0.96448108359983
392,0.96626281383237
393,0.968154357460343
394,0.969290661821359
395,0.970085836784433
396,0.97096503155794
397,0.97074050131759
398,0.97001907309231
399,0.969890127575712
400,0.969242188154617
401,0.968066789692298
402,0.967204606760625
403,0.966881469639064
404,0.966240715707899
405,0.965588444215977
406,0.964960781740671
407,0.965241132017392
408,0.965816695634156
409,0.965612187352723
410,0.965237585704401
411,0.965370019187317
412,0.96495758321758
413,0.964261064585693
414,0.963657585581978
415,0.9629828357405
416,0.963116703812488
417,0.963546031225899
