,score
0,0.999125364877926
1,1
2,0.997896951851287
3,0.995603364632314
4,0.994929676086224
5,0.99425476670349
6,0.992967652992554
7,0.991509679442778
8,0.989825553223884
9,0.98626981792676
10,0.982317278878324
11,0.979281084135953
12,0.977114474328843
13,0.974104919203175
14,0.971358291946064
15,0.970810089970149
16,0.97153602053691
17,0.973308121534628
18,0.975466347407359
19,0.978988678443201
20,0.983221810707683
21,0.98699576361294
22,0.990248334370857
23,0.992987092681187
24,0.995422104868489
25,0.995477613995401
26,0.995179933451375
27,0.993573351718853
28,0.992171024723631
29,0.989534441040364
30,0.986388916264326
31,0.983408607929025
32,0.980921168765804
33,0.979011321918841
34,0.97778192620707
35,0.976937828658954
36,0.976340986738532
37,0.976870163087829
38,0.977332274145833
39,0.978654636018263
40,0.980325590161938
41,0.981828480822376
42,0.982857375580284
43,0.983745602475842
44,0.984393971076931
45,0.984852058172637
46,0.985077159552727
47,0.985181673426433
48,0.985388604892427
49,0.985041943471964
50,0.984264163246754
51,0.984447347415121
52,0.984521330054577
53,0.984673207524574
54,0.984589396869899
55,0.984705736829745
56,0.984620514277104
57,0.984556519559325
58,0.984511930391219
59,0.9842539894081
60,0.984255329562828
61,0.983389195849955
62,0.982851840966517
63,0.983018234080983
64,0.983604678369085
65,0.983668060972994
66,0.98434303017656
67,0.984575843816191
68,0.98490216975215
69,0.985326998927356
70,0.985966441224996
71,0.986363035467126
72,0.986575203749435
73,0.986144454115796
74,0.985131118035371
75,0.985206569944662
76,0.984863941956585
77,0.984640821501472
78,0.98400767567312
79,0.983397610481963
80,0.982850138659506
81,0.982656499890506
82,0.982395628320336
83,0.982301030991901
84,0.982351429933984
85,0.981731662327266
86,0.981280617589202
87,0.980967870758827
88,0.981027521775535
89,0.981118494679854
90,0.980670282837601
91,0.980438968786774
92,0.980132019302108
93,0.979648499696514
94,0.97904570863926
95,0.978814183062842
96,0.978338618865238
97,0.977747750830354
98,0.977042100825103
99,0.97739157933304
100,0.977905207224441
101,0.978261772659086
102,0.978649898868095
103,0.979080864881965
104,0.979817698205245
105,0.980168241977555
106,0.980792984802841
107,0.981578723276554
108,0.982423773951799
109,0.982222202659154
110,0.981851390666943
111,0.982645101355611
112,0.983362872528667
113,0.984139466187091
114,0.984859478032809
115,0.985682661716885
116,0.986190062031965
117,0.986491592979734
118,0.986630108307872
119,0.986661348731369
120,0.986875026639706
121,0.98599830598467
122,0.985315123646836
123,0.984918857353077
124,0.984646236145281
125,0.984659117864605
126,0.984572791779717
127,0.984247788694066
128,0.983798519496442
129,0.983617916973476
130,0.983599565169649
131,0.983453982057556
132,0.983518462790937
133,0.983058178149416
134,0.982267118446656
135,0.982549559795193
136,0.983016102314684
137,0.983756330548505
138,0.984696886166853
139,0.985718044474472
140,0.986840228178738
141,0.987895646722624
142,0.988341255801329
143,0.988674910403392
144,0.989128251579608
145,0.988439198108448
146,0.98791750205426
147,0.988038292639483
148,0.988044945398559
149,0.987825961265752
150,0.987364508027413
151,0.987181287197424
152,0.987255615910998
153,0.987639715577818
154,0.988261476898564
155,0.988697869352563
156,0.989154156463079
157,0.988994166395113
158,0.98895643564884
159,0.988982518988442
160,0.989185112213548
161,0.98901455690456
162,0.988776988075985
163,0.98835174264887
164,0.987720350234982
165,0.986914395929458
166,0.986055345659836
167,0.985243558253162
168,0.984614073553682
169,0.984134788539102
170,0.983517167525774
171,0.983841180139848
172,0.984298081955658
173,0.984737727925191
174,0.985181233662006
175,0.985825653439579
176,0.986483115604281
177,0.987096598634819
178,0.987484069247185
179,0.987814391553532
180,0.988186221719268
181,0.987671807171373
182,0.98732611632542
183,0.987445409669348
184,0.987564166140608
185,0.987455864381947
186,0.987400958443487
