,score
0,0.988390873160068
1,0.987899624274264
2,0.987967715986043
3,0.989398406093904
4,0.990848313696472
5,0.992138191561419
6,0.993318783625123
7,0.994512394034596
8,0.995364240776781
9,0.996123071792227
10,0.996914861426069
11,0.997695428519446
12,0.998433586719774
13,0.997804687492785
14,0.997244920655453
15,0.99740097310663
16,0.997420524145583
17,0.99744108365847
18,0.997818820303998
19,0.998312092521182
20,0.998682796116847
21,0.999113293885804
22,0.999452522050973
23,0.999747549644591
24,1
25,0.999607144952709
26,0.999238561971522
27,0.999021271360198
28,0.998783354923342
29,0.998519582385656
30,0.99840391141229
31,0.9982548585483
32,0.997994097554333
33,0.997748604791802
34,0.997379647473224
35,0.996899507441216
36,0.996456453804408
37,0.99591692652604
38,0.995424539891769
39,0.995516781808821
40,0.995601324732871
41,0.995571476965866
42,0.995711963491132
43,0.995929139489052
44,0.996254318461491
45,0.996653330084606
46,0.997093979112469
47,0.997494442465526
48,0.997902157669396
49,0.997626525422757
50,0.997322525260908
51,0.997565678492955
52,0.997764415820686
53,0.997898582484237
54,0.998073677995582
55,0.998187732867937
56,0.998139581740889
57,0.998036665432636
58,0.997931617864086
59,0.997786891495171
60,0.997649468896967
61,0.997077647273231
62,0.996533599191696
63,0.99652985732703
64,0.996482609791983
65,0.996422872261339
66,0.996477676354894
67,0.996613074549257
68,0.996645438090039
69,0.996712359677647
70,0.996765288110741
71,0.996790007875103
72,0.996738171013357
73,0.996151581826649
74,0.995538619800957
75,0.995538155896255
76,0.995488392419553
77,0.995466256194363
78,0.995423965999187
79,0.995405555702594
80,0.995329349662243
81,0.995269364132025
82,0.995255099969569
83,0.995232656453548
84,0.995228561512236
85,0.994683580674326
86,0.994196811034774
87,0.994266505982588
88,0.99446265524853
89,0.994692018826181
90,0.994923612301138
91,0.995173263985355
92,0.995287246435115
93,0.995403437652615
94,0.995583958429026
95,0.995754924326124
96,0.995961978304328
97,0.995660680510164
98,0.995339856071167
99,0.99531123451613
100,0.995387071701519
101,0.995440633215011
102,0.995685751834594
103,0.99589706736865
104,0.995888010391963
105,0.995824808023833
106,0.995643924953852
107,0.995423051312629
108,0.995158146270005
109,0.99456911450243
110,0.994034132422953
111,0.994032929204964
112,0.994043127487931
113,0.994150750079872
114,0.994472264262834
