,score
0,0.916384804731388
1,0.916255867772664
2,0.914720994357614
3,0.910861660607095
4,0.908726706865614
5,0.904877427214379
6,0.900842810598076
7,0.897126988550116
8,0.89330309571036
9,0.888494647367925
10,0.883549400979305
11,0.878101915830537
12,0.874289892808132
13,0.872554873669191
14,0.869871339336972
15,0.87070573459782
16,0.870297329436337
17,0.870767394077489
18,0.87304403443754
19,0.875093976558821
20,0.878331459039655
21,0.881553021532729
22,0.883858155146517
23,0.885820223663876
24,0.887892034738452
25,0.887239140510212
26,0.886966511870935
27,0.885980276665866
28,0.883968794266307
29,0.881180232189033
30,0.877919400429436
31,0.874627645900694
32,0.872389247170254
33,0.871668364287308
34,0.870594723797825
35,0.869787753134062
36,0.869616152861916
37,0.870764752601099
38,0.871664398164286
39,0.87444709482074
40,0.875945784560582
41,0.878468446648153
42,0.880266590534706
43,0.880565408862602
44,0.881005480665056
45,0.88135953537502
46,0.881429853223618
47,0.881172064990595
48,0.880875633593478
49,0.878896601101166
50,0.877281831676749
51,0.876268450091173
52,0.874748379215996
53,0.874376396830867
54,0.873142075681076
55,0.871695965183681
56,0.871885698024149
57,0.871958714663319
58,0.872169318478666
59,0.871131558678606
60,0.871209908343264
61,0.870959936716055
62,0.872032027983845
63,0.872840024503736
64,0.876666940269895
65,0.880739863817322
66,0.885476194271175
67,0.891009005116822
68,0.897541510769564
69,0.906583367251849
70,0.914369150166985
71,0.922676919833519
72,0.930290224397237
73,0.937476460055783
74,0.942562985146688
75,0.948632914912507
76,0.952449756612237
77,0.955801272784649
78,0.956630957593939
79,0.956863569347557
80,0.957436691811894
81,0.956726191829336
82,0.95375970619581
83,0.949370952513094
84,0.944278866559774
85,0.936953442633528
86,0.928905775249527
87,0.919358080944346
88,0.91160255133434
89,0.903166442428452
90,0.895482664097447
91,0.88731011647737
92,0.881087717603114
93,0.87677844250385
94,0.873259717724602
95,0.870422334614896
96,0.868430267564933
97,0.868338076029399
98,0.867453645831274
99,0.866945391583387
100,0.86655962535847
101,0.867376273583642
102,0.869037611349268
103,0.869866936024645
104,0.86996731526576
105,0.870545968879889
106,0.870931830774301
107,0.870216446578065
108,0.868434677181942
109,0.867795552293967
110,0.867112615810023
111,0.866166675942965
112,0.865014927542237
113,0.86372676311612
114,0.863675900334894
115,0.862914963002498
116,0.86310122678119
117,0.864892844695254
118,0.868800227177454
119,0.872011932985931
120,0.874922785442486
121,0.87793810250034
122,0.881814103839514
123,0.88668004683292
124,0.891441372101058
125,0.899033429649555
126,0.909067351846686
127,0.917732012176945
128,0.925733290525705
129,0.932849297193123
130,0.93940206818697
131,0.945923482263285
132,0.951095424940649
133,0.956321209939778
134,0.960722748505449
135,0.964186778434494
136,0.964492153515312
137,0.96481026148327
138,0.965117653328688
139,0.965939926350793
140,0.967167243647917
141,0.968752709122755
142,0.970252619024394
143,0.971219015441865
144,0.972336890316698
145,0.972195835772125
146,0.972330336865225
147,0.972853932276536
148,0.972998961712736
149,0.972839416616285
150,0.973186729030277
151,0.973486174834177
152,0.973238400732294
153,0.973059808541071
154,0.972920764438464
155,0.973018187548924
156,0.972378370130489
157,0.971963878085912
158,0.971700949584898
159,0.97171149135273
160,0.970813226962221
161,0.96972206199756
162,0.968980828596587
163,0.968525684988825
164,0.967941618235778
165,0.967264113930595
166,0.966293426180634
167,0.965237884951469
168,0.964010875769421
169,0.96236520115802
170,0.961501540458548
171,0.960914075149609
172,0.960878836098449
173,0.96048214362737
174,0.960240764066024
175,0.960146517051985
176,0.960599927226617
177,0.960997698912318
178,0.960782305074524
179,0.960718682037964
180,0.960586525550033
181,0.959906653008203
182,0.959197351286046
183,0.958639115792365
184,0.9587172764365
185,0.958474629632737
186,0.958317167575101
187,0.95833592609317
188,0.958954034275278
189,0.959590453654775
190,0.960357487713268
191,0.96149253416719
192,0.962475060856601
193,0.962719570281156
194,0.961716189176343
195,0.962094107536401
196,0.962644359026182
197,0.962587272909953
198,0.96291164161539
199,0.963003792862591
200,0.962594531305045
201,0.962278174738811
202,0.962005500132798
203,0.962741825542744
204,0.963728213874233
205,0.96387976016156
206,0.964663124003815
207,0.965797548350302
208,0.967053215799513
209,0.968710682784483
210,0.970505702328133
211,0.972057133856183
212,0.973405675779043
213,0.97408824913453
214,0.975356945861575
215,0.976309824715028
216,0.976922180268241
217,0.977055449944397
218,0.977354354074793
219,0.978110502688561
220,0.978829357018605
221,0.979495249257436
222,0.979667624619854
223,0.980098312175649
224,0.98038675821362
225,0.980842704402116
226,0.980883975418254
227,0.981109342809764
228,0.980933269403306
229,0.980742629752945
230,0.980409112672545
231,0.98060717652567
232,0.981310320708535
233,0.981883458266681
234,0.982240329568848
235,0.98266847550354
236,0.983029668263527
237,0.983494191358411
238,0.983922790491532
239,0.984283555777549
240,0.984557326869003
241,0.984339278820091
242,0.983871992615979
243,0.983932114937678
244,0.98394424225997
245,0.983702830943391
246,0.983693248410364
247,0.98302324174892
248,0.982872386147753
249,0.982589569382097
250,0.9826758039391
251,0.982541758353125
252,0.982552615653195
253,0.982145135352543
254,0.98199628307321
255,0.98208050593534
256,0.981649653356893
257,0.981664679167125
258,0.981482056519469
259,0.981051362787096
260,0.980354600880029
261,0.980029874266545
262,0.979778151417837
263,0.979593227367717
264,0.979467357265588
265,0.979383987234173
266,0.979549712420924
267,0.980124530863468
268,0.980816399640843
269,0.981745591005541
270,0.982687137579068
271,0.982952313610509
272,0.983037610793288
273,0.98176618724305
274,0.980512189675868
275,0.979401066825471
276,0.978630132842434
277,0.97772212151587
278,0.976361493999124
279,0.975725167873887
280,0.975039862387191
281,0.975004174805224
282,0.97452061421148
283,0.975400583798589
284,0.97603822498612
285,0.976532332033991
286,0.977047463776597
287,0.976924672864314
288,0.976773122911394
289,0.975544274952786
290,0.974630681634412
291,0.974405114264518
292,0.974900143239557
293,0.975116187654872
294,0.9754189562962
295,0.975314369109419
296,0.974282479481444
297,0.973546986097461
298,0.973325744778652
299,0.973430547717215
300,0.973671762693737
301,0.972860759630057
302,0.972023636788279
303,0.971768235991712
304,0.971905418592139
305,0.972293813865101
306,0.973469886141656
307,0.974646383967271
308,0.976099920575716
309,0.976931709165841
310,0.977532976255913
311,0.978226825069111
312,0.978860537737257
313,0.97923541143969
314,0.979716142539034
315,0.980901898153495
316,0.98190165813098
317,0.982758610633409
318,0.982724596990417
319,0.9830339024071
320,0.982719571437986
321,0.982318200867934
322,0.982429836792196
323,0.982101451566217
324,0.981137483684272
325,0.979341208819223
326,0.977407828603345
327,0.976307969385216
328,0.975219508614637
329,0.974101652906652
330,0.973351953695719
331,0.97255028909873
332,0.971401983637319
333,0.970978008260017
334,0.971105384381354
335,0.970948895382644
336,0.970753415119331
337,0.970505195947491
338,0.970704453074539
339,0.972041790979917
340,0.973222764359277
341,0.974687670359372
342,0.97651065297749
343,0.97797029880192
344,0.979175938463423
345,0.981230288341049
346,0.983502557025982
347,0.985404486874895
348,0.98722313418568
349,0.987945532030415
350,0.988532943612915
351,0.989295093156014
352,0.989313895170707
353,0.989001087895526
354,0.988330279517913
355,0.986931247676326
356,0.985843059769838
357,0.984490815030112
358,0.982945621749947
359,0.981537675003144
360,0.980349757563031
361,0.978984779461732
362,0.977671170517566
363,0.977305103463107
364,0.976982075261693
365,0.976725538259538
366,0.97609576128881
367,0.975586362881178
368,0.974975671355577
369,0.974436487402782
370,0.97412085302749
371,0.973800364047311
372,0.973816613274039
373,0.973168367846044
374,0.972720562678898
375,0.972856577348563
376,0.973207866756721
377,0.973713986397813
378,0.9738707691428
379,0.973720173474381
380,0.973509186731802
381,0.973096242734853
382,0.972451277515526
383,0.971764488147123
384,0.971114806013619
385,0.970223534130681
386,0.969344278083976
387,0.969182729062289
388,0.969345941079309
