,score
0,0.990761209692501
1,0.990915688193238
2,0.989589363664069
3,0.983993299436041
4,0.977982746884002
5,0.97226247065119
6,0.967727617570339
7,0.963792934292603
8,0.960500735249576
9,0.954252958126304
10,0.948272793759196
11,0.942453986080754
12,0.937344830601928
13,0.934446087578962
14,0.932062591495804
15,0.932666313628021
16,0.933198095674303
17,0.935141487913508
18,0.938017544824084
19,0.942135202750366
20,0.947037647228816
21,0.952444140062096
22,0.956935734761564
23,0.960207649585896
24,0.963245167575575
25,0.963525363417072
26,0.963181998842436
27,0.961386389449545
28,0.959616387366598
29,0.957093188762452
30,0.953619953036005
31,0.950049636274244
32,0.947897869199815
33,0.947042143761889
34,0.945853659356162
35,0.945043318631046
36,0.944461336956254
37,0.945060497755942
38,0.945421328673216
39,0.94681505370726
40,0.948257597166179
41,0.950009558738616
42,0.950801295139562
43,0.95128351355216
44,0.952326517371451
45,0.953028713932864
46,0.953945198425044
47,0.954912547108956
48,0.955726307333103
49,0.95503911098238
50,0.954867281713625
51,0.954747358965033
52,0.9542323518089
53,0.953549485293877
54,0.952326165910266
55,0.951539082355772
56,0.950810883582118
57,0.949347297880505
58,0.947704354805215
59,0.94658973651905
60,0.945033030571712
61,0.943154588841064
62,0.941684105905996
63,0.94061208914702
64,0.940191177763173
65,0.940592603240372
66,0.941080665296303
67,0.942109720050114
68,0.942762993002127
69,0.943383853022071
70,0.944440629360803
71,0.945961107876284
72,0.94781975733792
73,0.94929569207515
74,0.950154870062405
75,0.951070399817583
76,0.951678652330235
77,0.952051089201192
78,0.952739460348538
79,0.952978193976756
80,0.953478934231014
81,0.95352072161994
82,0.952895677863979
83,0.952664683383985
84,0.952550622422922
85,0.95156359527014
86,0.95046380379015
87,0.948971713308893
88,0.947153428608305
89,0.94603056297793
90,0.944869363135917
91,0.943320039420268
92,0.942090088763799
93,0.94068582049096
94,0.939622118849975
95,0.938797729960179
96,0.938223314627471
97,0.93830157475534
98,0.938978927261487
99,0.94031817043823
100,0.941252208344316
101,0.943097323639674
102,0.944966532466355
103,0.946934594590555
104,0.948759362211601
105,0.950301885755809
106,0.952107977029554
107,0.953579543674599
108,0.955013502888097
109,0.955405268400408
110,0.955640543594223
111,0.955301647301675
112,0.955016422547317
113,0.954381686335446
114,0.953934795855096
115,0.953590035111916
116,0.953192470235731
117,0.953023638085802
118,0.95262924580456
119,0.952173350718633
120,0.95195429071599
121,0.952081997434508
122,0.951911367998234
123,0.952675399999023
124,0.953214268048942
125,0.95370593139181
126,0.95396392655224
127,0.954227881468869
128,0.954404042138983
129,0.954977430217109
130,0.955469176211832
131,0.955885261440812
132,0.956543466689468
133,0.956483645120533
134,0.956342892260171
135,0.956719289281997
136,0.956834937992178
137,0.957043261292943
138,0.957682093975737
139,0.957963958450324
140,0.958321022589357
141,0.95869863116655
142,0.959042706602009
143,0.959194365437502
144,0.959465731057895
145,0.959258250551212
146,0.959011871784788
147,0.959188945681412
148,0.959022665800796
149,0.959128385421611
150,0.958911058316887
151,0.959093231797709
152,0.959158316722574
153,0.959496218698109
154,0.959827929061172
155,0.9602443508868
156,0.96087044729513
157,0.960782352775325
158,0.960781641729753
159,0.96109484185849
160,0.96147595557642
161,0.961180152299545
162,0.961047420317136
163,0.96078091900025
164,0.960186537730446
165,0.959614350771778
166,0.959306600296581
167,0.958762021513497
168,0.958453645532783
169,0.957580363396132
170,0.956914004156467
171,0.956967709996309
172,0.956582128292802
173,0.956431178957655
174,0.956442333641261
175,0.956527136486547
176,0.956120443338805
177,0.955826304243729
178,0.955422643747629
179,0.955128035200161
180,0.954840124609159
181,0.954071860180302
182,0.953684971751939
183,0.953566290957796
184,0.953574905454798
185,0.953371684940115
186,0.953552899329212
187,0.953915076608909
188,0.954347649785679
189,0.954916305087267
190,0.955399434447943
191,0.955567618683539
192,0.955748236155361
193,0.955367255911995
194,0.954987730138943
195,0.955542017545568
196,0.955788639502624
197,0.956155745303792
198,0.956409663836209
199,0.956881698798803
200,0.957558578235449
201,0.958266975782213
202,0.958934606408548
203,0.960154010952309
204,0.961599240008469
205,0.962114084785059
206,0.96306384858514
207,0.964003755808342
208,0.965038172737808
209,0.966179776942025
210,0.966974881350942
211,0.967880436084719
212,0.968454243266176
213,0.968384082786474
214,0.967852324646265
215,0.967182110411038
216,0.966032042991575
217,0.965098378882656
218,0.964158350505638
219,0.96389962348661
