,score
0,1
1,0.996111069210329
2,0.992085208964707
3,0.991185904174818
4,0.991748706981286
5,0.993507525061554
6,0.993666028271138
7,0.992409820540619
8,0.987739401996141
9,0.98430473130076
10,0.982712463140473
11,0.981945154721968
12,0.980653677357966
13,0.978033696644101
14,0.973873469925988
15,0.969581924523044
16,0.966367936163764
17,0.963185886819386
18,0.962694157382956
19,0.960580862385346
20,0.957041916333734
21,0.952991905545244
22,0.948585343362499
23,0.944502837316777
24,0.941991167054216
25,0.93794563419662
26,0.930865244545759
27,0.923739381719135
28,0.917852329235877
29,0.914043060113537
30,0.910712531994498
31,0.907746283310424
32,0.904912575790966
33,0.901377993200559
34,0.897729401689385
35,0.895951079220009
36,0.896695972433231
37,0.896968455165995
38,0.895132387448088
39,0.889706581169514
40,0.883765147980731
41,0.878484410041268
42,0.874164949937296
43,0.871072720953234
44,0.868773811985764
45,0.864464871795937
46,0.857773172414979
47,0.852280951747916
48,0.849587960602521
49,0.849182171544398
50,0.849119982861938
51,0.848653803638147
52,0.84770591457498
53,0.845847663289809
54,0.845147966354046
55,0.844673632914363
56,0.846632292494786
57,0.846734615103467
58,0.843193560831799
59,0.839886039982996
60,0.837566057094669
61,0.835061541871498
62,0.833397542467201
63,0.830401730477639
64,0.826106807833826
65,0.823870817154831
66,0.821909627456657
67,0.820062537919301
68,0.82014158308548
69,0.821197322385798
70,0.81920097278215
71,0.815570637795397
72,0.81042133303424
73,0.807221042758823
74,0.805179757623047
75,0.802868021373094
76,0.8007400911844
77,0.801020669416468
78,0.800591520822831
79,0.800214093422932
80,0.801519582795174
81,0.802191385725934
82,0.799951148484365
83,0.799099425453241
84,0.797612544102406
85,0.795925436832394
86,0.794934526929824
87,0.791176418864208
88,0.788767682982481
89,0.786614529066639
90,0.784595059816299
91,0.785693719948556
92,0.790583885342639
93,0.793536935169285
94,0.797090020242763
95,0.80293906658111
96,0.806277595403573
97,0.811113559475417
98,0.815542678350656
99,0.818165647072212
100,0.821318782272665
101,0.824360799381475
102,0.823203455240005
103,0.822186986654592
104,0.821637302029128
105,0.820039915523566
106,0.820780598187
107,0.820585813193662
108,0.818955926333969
109,0.818815277879712
110,0.818501473677535
111,0.816855676489084
112,0.818242617395651
113,0.818661744944507
114,0.816468504953973
115,0.814185405957714
116,0.811887134599958
117,0.809348421245327
118,0.805992052334476
119,0.801374852322914
120,0.796725733450147
121,0.792845181447756
122,0.790888470229365
123,0.789030334528218
124,0.790208032154543
125,0.78923636732183
126,0.787296683401251
127,0.786351321449429
128,0.785043130381769
129,0.78521212049698
130,0.786762613830161
131,0.787729227613313
132,0.784162663788211
133,0.77927926834938
134,0.77475337259292
135,0.772982900110761
136,0.771559647044237
137,0.771216110621543
138,0.771504995480293
139,0.771058366708298
140,0.770448431991055
141,0.76949410597014
142,0.770802397961579
143,0.774260369981643
144,0.774934930911199
145,0.772998348057066
146,0.769430165129187
147,0.765079312155543
148,0.762773054578103
149,0.760145373772026
150,0.756735394040138
151,0.755927239470631
152,0.756122852701768
153,0.754688662322439
154,0.753473540519106
155,0.756452121213964
156,0.762541681413954
157,0.767300671849589
158,0.769882482117159
159,0.773736926617959
160,0.778963677157852
161,0.782346640449873
162,0.78432873971431
163,0.787180126080096
164,0.790102086824109
165,0.790077298343527
166,0.790484883568639
167,0.794365247185928
168,0.798517559294684
169,0.797869485358321
170,0.798393630592471
171,0.793267778675732
172,0.789559322026457
173,0.785024865090185
174,0.785880847168334
175,0.804702478939211
176,0.828167463664937
177,0.817892613140559
178,0.780951817350248
179,0.762996159840799
