,score
0,0.968196214997988
1,0.962026592273066
2,0.960126928936641
3,0.958042943646067
4,0.956342350418225
5,0.955329383762387
6,0.952703374972072
7,0.950486054503082
8,0.949006511152999
9,0.947753496313292
10,0.94777847754968
11,0.94934041515352
12,0.949338405678433
13,0.949640712153995
14,0.95121102650454
15,0.953727818658857
16,0.956672560417004
17,0.959782629170399
18,0.962033279814647
19,0.964230801070328
20,0.966232627710646
21,0.96747503939798
22,0.966550093960016
23,0.965305115637022
24,0.962898119206871
25,0.958956177036072
26,0.955728871055575
27,0.952104525827102
28,0.947529988332517
29,0.942516302875227
30,0.940332045551325
31,0.940540203483455
32,0.94279330316089
33,0.944222006200187
34,0.945489793448147
35,0.948735609182885
36,0.952407434890471
37,0.955280770640546
38,0.960732789108241
39,0.96563163793373
40,0.966728176179189
41,0.966401314453005
42,0.966354402268896
43,0.967788781285882
44,0.968733048610709
45,0.966430789954466
46,0.964031285326243
47,0.965022188124997
48,0.963676125571141
49,0.963888300772613
50,0.965261168248391
51,0.96516251766098
52,0.964391386370715
53,0.964362717228497
54,0.962775049967749
55,0.962808927127907
56,0.962292249267212
57,0.959609387189014
58,0.958518325267403
59,0.957523967319512
60,0.957154798027675
61,0.9587407245596
62,0.962163188232954
63,0.965831311943382
64,0.971902017374644
65,0.976537045940512
66,0.982152919186642
67,0.989565172976629
68,0.994932457408042
69,0.997238127244314
70,1
71,0.999529574370075
72,0.995984530162897
73,0.991184195641677
74,0.985023913589595
75,0.980040582294236
76,0.975442773523384
77,0.970596185117589
78,0.966543953094378
79,0.965915432977293
80,0.964973670191401
81,0.965856952133717
82,0.968059808256155
83,0.971233239848361
84,0.975170699749234
85,0.98000452452114
86,0.981856658261075
87,0.980789581022473
88,0.980324351538403
89,0.978971591726848
90,0.977581432069139
91,0.975716903577741
92,0.973152834323219
93,0.969503675619688
94,0.965211773199244
95,0.960873366045109
96,0.959510662456982
97,0.960932868124789
98,0.96112795519009
99,0.959574982853323
100,0.956298376835768
101,0.952050842698953
102,0.947267821477494
103,0.941817788330885
104,0.937704387250093
105,0.933911596312459
106,0.928353775053944
107,0.923178588875144
108,0.920263298899317
109,0.918417160390738
110,0.918444729362935
111,0.921353356227448
112,0.925616283043694
113,0.930454405174426
114,0.935078350302644
115,0.936374851764126
116,0.936706739217491
117,0.934596150646073
118,0.93227087520061
119,0.931071103648915
120,0.929056490755454
121,0.926663417193735
122,0.92347528539504
123,0.92121032749469
124,0.917704725049923
125,0.917725989880617
126,0.920086632278055
127,0.923152338382196
128,0.92247385302006
129,0.919806027830161
130,0.917943174605747
131,0.915954728438876
132,0.914911721453014
133,0.913499481609184
134,0.910823956985281
135,0.905010789349483
136,0.900260792241335
137,0.900288404706834
138,0.905160658298238
139,0.909819069656726
140,0.911780126179223
141,0.911215150918301
142,0.909965453658313
143,0.91118656005148
144,0.916443719993756
145,0.923482450613633
146,0.930102621475345
147,0.931459837569044
148,0.92882334462078
149,0.928660415686253
150,0.928833615575597
151,0.927991717659112
152,0.927980448769048
153,0.927623372235911
154,0.924348832793351
155,0.919980490211865
156,0.915219025399941
157,0.912599340896481
158,0.913323651272959
159,0.912730761893442
160,0.913401957944422
161,0.916333658226041
162,0.9198392067919
163,0.92102976981996
164,0.922106408371233
165,0.924682276128514
166,0.926146156754943
167,0.924883799889649
168,0.921378756997696
169,0.919446386918275
170,0.923175818983492
171,0.932169013891337
172,0.928641514437495
173,0.923687439287279
174,0.927046043940613
175,0.916643885592022
176,0.898510192866996
177,0.900625484576218
178,0.916332186588715
179,0.905487345633487
