,score
0,1
1,0.993181563380933
2,0.989024302913334
3,0.989261368273749
4,0.991522194064948
5,0.992978815325465
6,0.992239624574434
7,0.992668026081405
8,0.991140398648552
9,0.99036479066673
10,0.990104563839482
11,0.987675336385858
12,0.982803069093294
13,0.976395523998286
14,0.969916431073044
15,0.963829158303795
16,0.960237990037656
17,0.956431873462062
18,0.954150979727803
19,0.951308048340573
20,0.949960653747892
21,0.950639142728188
22,0.953550313285404
23,0.95349896526211
24,0.950653794589633
25,0.947046104567543
26,0.941953237360978
27,0.935676353884047
28,0.929837671259849
29,0.924468286510256
30,0.916362750919545
31,0.908100864037613
32,0.900655619470253
33,0.897267358241939
34,0.89463561767846
35,0.894005424405043
36,0.894624901493886
37,0.897683993207067
38,0.901012329754258
39,0.90312360467161
40,0.90409793413982
41,0.902493087141587
42,0.900154828772488
43,0.894845255150138
44,0.892255328208033
45,0.888675127051229
46,0.887204694910532
47,0.884751679321998
48,0.880448208408343
49,0.87700898602836
50,0.876331842243699
51,0.879930028864702
52,0.884587830208023
53,0.889524266663247
54,0.889433083273218
55,0.887481343549804
56,0.884614849030149
57,0.881898602464642
58,0.880354889076001
59,0.878546861634627
60,0.876392250099067
61,0.872117874214724
62,0.866741115688006
63,0.863726838776941
64,0.864788013511763
65,0.868651239684277
66,0.87183136988648
67,0.875047816785753
68,0.874948916448881
69,0.873505038183783
70,0.87158914553405
71,0.872020720103592
72,0.871099930755507
73,0.869360785189337
74,0.865958760463244
75,0.863984120336206
76,0.862724222550773
77,0.86116955109195
78,0.862343598328856
79,0.8652960688098
80,0.870520748481185
81,0.874667732337822
82,0.880280137329686
83,0.885076177383505
84,0.890599257621831
85,0.891690663639326
86,0.889945132274167
87,0.890030730638126
88,0.892103314045062
89,0.89403115116113
90,0.893010141723638
91,0.89142167172424
92,0.888650074212336
93,0.886277321925052
94,0.886538488432525
95,0.889338294899424
96,0.894739463462686
97,0.89798885040545
98,0.899009250916746
99,0.9002024259813
100,0.90425415562591
101,0.908939864969863
102,0.913414903470438
103,0.916461629917748
104,0.917879184009014
105,0.919220002989515
106,0.920225809666899
107,0.922886298611492
108,0.924261289923879
109,0.924005238348303
110,0.920004361843791
111,0.917487286281148
112,0.9170359401482
113,0.918532918397102
114,0.919157746678158
115,0.919819223802083
116,0.918363316488643
117,0.914706668573801
118,0.912212510311237
119,0.912967496387947
120,0.916774347331833
121,0.918621321897571
122,0.919803885593473
123,0.918971395168245
124,0.918208166253702
125,0.914334651947253
126,0.912466590305199
127,0.910667802356387
128,0.910233856918739
129,0.90736563454756
130,0.90586119367616
131,0.904024320580566
132,0.901711988552368
133,0.901333383676038
134,0.900388196367547
135,0.900358481680485
136,0.899467740044598
137,0.900071787784881
138,0.898222118149274
139,0.896826548528282
140,0.894567375014625
141,0.893685839870266
142,0.892344546824894
143,0.890510816501906
144,0.889943227273031
145,0.890356681518719
146,0.890023844455036
147,0.890732883764941
148,0.895325806128464
149,0.901389550483206
150,0.907205665693026
151,0.910472793137313
152,0.914115750147229
153,0.916595770520613
154,0.920038895927367
155,0.92350263738414
156,0.928680135775415
157,0.934533378427114
158,0.937972309973489
159,0.940434116170747
160,0.941054277751845
161,0.940992585026902
162,0.941659229110585
163,0.943613694237406
164,0.942517089616918
165,0.940315092156673
166,0.939902624594644
167,0.937889256338256
168,0.93526330207128
169,0.928607354982912
170,0.932067579712078
171,0.940109519520773
172,0.942668579101105
173,0.924279688851733
174,0.913214385183492
175,0.933028174288551
176,0.934829627155378
177,0.926181279832665
178,0.894972177208668
179,0.87804126385494
