,score
0,0.95487489188129
1,0.950715455105346
2,0.945875472511455
3,0.941838843650737
4,0.937932511280151
5,0.935170960717521
6,0.93227821534014
7,0.928871977004398
8,0.924555971405031
9,0.921906029383966
10,0.919937160635053
11,0.917844390319618
12,0.918643701109226
13,0.919510402325379
14,0.919393636803529
15,0.918018809728372
16,0.920004493114976
17,0.92377793682494
18,0.926811670490455
19,0.927153725524656
20,0.925621395445662
21,0.925053993358687
22,0.92573745914914
23,0.925911847315517
24,0.925733214713372
25,0.924717651849224
26,0.921737183350034
27,0.919499879925104
28,0.920779809209968
29,0.922518710409972
30,0.925248631963883
31,0.928890424749154
32,0.930187496608636
33,0.9305078653706
34,0.932315917378254
35,0.933444371194564
36,0.933554778472237
37,0.930593856575135
38,0.925519016946298
39,0.921474510711654
40,0.917939874964183
41,0.91425069086343
42,0.909943029378477
43,0.905307044065507
44,0.901271685572341
45,0.899683953252242
46,0.899592237889623
47,0.901059323047757
48,0.901931893681362
49,0.902405617427505
50,0.902397617524856
51,0.901801131246297
52,0.902949617505329
53,0.902956586965617
54,0.900860107012329
55,0.898148208045876
56,0.894078378966118
57,0.892485227658787
58,0.894090473032483
59,0.894285114293434
60,0.892714015091166
61,0.891779424278131
62,0.891959535177846
63,0.89550576963574
64,0.901827032785516
65,0.906484080492558
66,0.909873153433114
67,0.908683259847379
68,0.905391386174698
69,0.905316015045018
70,0.905592423650314
71,0.906150650727914
72,0.906999543748273
73,0.907852027752267
74,0.906520484665561
75,0.908096131324422
76,0.912009642469217
77,0.917910609928532
78,0.923691819103007
79,0.928247772437968
80,0.934960382187438
81,0.94216737834059
82,0.945612662254124
83,0.947396037718934
84,0.950369376112341
85,0.950688841821423
86,0.949680990110694
87,0.948524285836723
88,0.946699143291626
89,0.944559738443784
90,0.942698215662856
91,0.938996890664233
92,0.936451869265825
93,0.932711906465375
94,0.92694903212802
95,0.922349903497075
96,0.918163754528286
97,0.912935652042692
98,0.909092539064615
99,0.906042314672748
100,0.90247080894092
101,0.899325245163177
102,0.896262888422888
103,0.894388921552396
104,0.894191943154637
105,0.895701807265512
106,0.89828827388642
107,0.90302230628058
108,0.908320607960814
109,0.911531630056012
110,0.914868417956002
111,0.919383877802987
112,0.925363234580863
113,0.932050945082195
114,0.937972517952754
115,0.94186280411663
116,0.944320603294595
117,0.946391344229694
118,0.94891658892764
119,0.95450381713717
120,0.961197317636787
121,0.967306377384742
122,0.97091691927189
123,0.972516151840223
124,0.976217486161157
125,0.979479052085062
126,0.983373028490486
127,0.988209145286725
128,0.989228540108863
129,0.987037280574737
130,0.984389386058277
131,0.981025844751442
132,0.979480503089284
133,0.978751771930627
134,0.976937950883501
135,0.976908063112232
136,0.976328093380075
137,0.975307126540232
138,0.975845317689672
139,0.979203767061923
140,0.981314436221106
141,0.98186062842749
142,0.981795863410735
143,0.98275199723654
144,0.984019512557631
145,0.983695351783853
146,0.983194485447453
147,0.98254928975397
