,score
0,1
1,0.996078737356968
2,0.99368606056781
3,0.990556214744553
4,0.988603724943129
5,0.987510679472246
6,0.986650288778722
7,0.98608360228925
8,0.987752359448147
9,0.989524612124359
10,0.991875159267622
11,0.991992336092476
12,0.991539554456678
13,0.989232514132878
14,0.987293563251088
15,0.984642298405771
16,0.982295549132477
17,0.980731787652353
18,0.977623162811084
19,0.975686765459684
20,0.973646705252137
21,0.972301338584191
22,0.972588050363258
23,0.974014909245996
24,0.973261684889622
25,0.970099948212983
26,0.966611808236578
27,0.961067043768236
28,0.956325042718897
29,0.952351780417926
30,0.946366031979806
31,0.939008075644806
32,0.93210321701361
33,0.927048140918307
34,0.924788559514436
35,0.92516283071921
36,0.925540733952437
37,0.925868560805238
38,0.92589980169513
39,0.925091615457764
40,0.927011264457181
41,0.930365600501226
42,0.932236165840684
43,0.932136296692353
44,0.931355955485917
45,0.929454903466132
46,0.928488848537247
47,0.928755225305906
48,0.92846968648176
49,0.928009103059761
50,0.926481053155663
51,0.926180971297332
52,0.925949915362762
53,0.927136556563134
54,0.928900402128212
55,0.932192194853298
56,0.934024598195676
57,0.933771713776211
58,0.934330897815541
59,0.93583737884406
60,0.938331566836331
61,0.940073062560862
62,0.943777203546845
63,0.946272341835565
64,0.946534403272182
65,0.946727353751416
66,0.947128730883637
67,0.947936745535422
68,0.948932958585674
69,0.949090075789565
70,0.948723675730817
71,0.947595450668434
72,0.94399190021754
73,0.940190357003266
74,0.938475940844055
75,0.937728521542434
76,0.937587046873694
77,0.937020172050692
78,0.9354706453097
79,0.932460600492418
80,0.929978470722404
81,0.928260712042139
82,0.928297111393825
83,0.928896659412674
84,0.928412177255728
85,0.92651947629591
86,0.923116474431476
87,0.920652540516191
88,0.91766607746556
89,0.915557766418971
90,0.914602458225639
91,0.913304458066349
92,0.90901288700049
93,0.906014764257021
94,0.904157105102712
95,0.901974005682009
96,0.900832328998504
97,0.900710167444107
98,0.901073611654283
99,0.901289575095868
100,0.900682223673461
101,0.900939146850882
102,0.903080545088489
103,0.903066875947001
104,0.900719388017018
105,0.900162532650356
106,0.899112030407759
107,0.89646513164506
108,0.89404949917153
109,0.892758656873323
110,0.892207702620084
111,0.891081094559841
112,0.890315888976584
113,0.890725256547253
114,0.892726680623401
115,0.893340467148346
116,0.894808454699138
117,0.897853896594531
118,0.90094968269554
119,0.903602347281433
